ordinal,rank,score,valid,scoreDisplay,scoreIdentifier,mobileScoreDisplay,scaled,video,heat,lane,breakdown,competitorId
7,44,16,1,05:23.30,c753686b160c77cf4975,,0,0,,,16 pts,1473702
1,45,15,1,29:16.95,37c8f9cf5556806eeaf0,,0,0,,,15 pts,1427328
2,10,73,1,41 rep,148213c6e87031decb1d,,0,0,,,73 pts,1427328
3,19,52,1,15:14.83,d1c80e9db4293dc3b68c,,0,0,,,52 pts,1427328
4,47,13,1,165.0 lb,4fb0b55a4f743ae0820e,,0,0,,,13 pts,1427328
5,46,14,1,04:02.51,a00ca4c03027b8f6b677,,0,0,,,14 pts,1427328
6,39,21,1,CAP+22,2d8f8bb581b19055b6c1,,0,0,,,21 pts,1427328
7,42,18,1,05:13.62,84be5f5f743d8b7eca53,,0,0,,,18 pts,1427328
1,31,29,1,27:29.47,3b987d5e0eb4765431ec,,0,0,,,29 pts,962495
2,37,23,1,19 rep,396d7d20ff4eb0524e81,,0,0,,,23 pts,962495
3,23,44,1,16:11.76,54ab189fa456e426fb27,,0,0,,,44 pts,962495
4,26,38,1,180.0 lb,15f678956f2eb6acb7f6,,0,0,,,38 pts,962495
5,41,19,1,03:56.72,3e3744b9a0dfceddf842,,0,0,,,19 pts,962495
6,45,15,1,CAP+27,62ec01bf57ec403b53ca,,0,0,,,15 pts,962495
7,27,36,1,04:55.41,bb7df811eede06f10fc0,,0,0,,,36 pts,962495
1,9,76,1,25:18.41,0cf78cb32d13cd35bdf6,,0,0,,,76 pts,1385649
2,56,4,1,0 rep,012bdf0b417bea04d407,,0,0,,,4 pts,1385649
3,54,6,1,CAP+40,aef011773fe598f472b3,,0,0,,,6 pts,1385649
4,55,5,1,155.0 lb,aae6a83bb7a7f740c403,,0,0,,,5 pts,1385649
5,17,56,1,03:35.60,0eb46406e112184ed418,,0,0,,,56 pts,1385649
6,28,34,1,15:29.77,d16772b135d771f70a3e,,0,0,,,34 pts,1385649
7,38,22,1,05:11.23,8c9036480b34be356222,,0,0,,,22 pts,1385649
1,33,27,1,27:37.08,4ba63636321f9ac623e9,,0,0,,,27 pts,1542797
2,40,20,1,14 rep,4aa61886cbca2f228b4f,,0,0,,,20 pts,1542797
3,43,17,1,CAP+13,56916a759e5031eb7f73,,0,0,,,17 pts,1542797
4,11,70,1,190.0 lb,1f3f9f1ba8974fe79afc,,0,0,,,70 pts,1542797
5,27,36,1,03:43.39,502618340cd4c294a296,,0,0,,,36 pts,1542797
6,43,17,1,CAP+25,8355d79398c8bba10007,,0,0,,,17 pts,1542797
7,46,14,1,05:27.41,74984099a813c1eb3464,,0,0,,,14 pts,1542797
1,22,46,1,26:38.91,5cda78cc5155306c8dd2,,0,0,,,46 pts,536902
2,52,8,1,2 rep,b597a96e771a6d23d6b1,,0,0,,,8 pts,536902
3,42,18,1,CAP+12,805c2938c07c233b348c,,0,0,,,18 pts,536902
4,29,32,1,175.0 lb,b18ba5844fba9ad4b365,,0,0,,,32 pts,536902
5,26,38,1,03:43.36,24376f29396f04a1336c,,0,0,,,38 pts,536902
6,31,29,1,15:52.91,4e5d13b546c052684678,,0,0,,,29 pts,536902
7,34,26,1,05:08.37,9accbcee9bf3b7995d42,,0,0,,,26 pts,536902
1,18,54,1,26:26.37,320d098eac60e0d2bb3d,,0,0,,,54 pts,1015810
2,44,16,1,9 rep,b417f0f8b289739c297d,,0,0,,,16 pts,1015810
3,35,25,1,CAP+4,b68f4d8ad9105f1d02ef,,0,0,,,25 pts,1015810
4,34,26,1,175.0 lb,80f9028763e5829df8d2,,0,0,,,26 pts,1015810
5,43,17,1,03:57.59,bdfd9d9e47781268cfea,,0,0,,,17 pts,1015810
6,34,26,1,CAP+9,4f3ef843577124252ec9,,0,0,,,26 pts,1015810
7,37,23,1,05:09.55,96e3b421e817ea40790a,,0,0,,,23 pts,1015810
1,53,7,1,CAP+4,b332ab8ef3d5a074c5a3,,0,0,,,7 pts,534813
2,22,46,1,30 rep,f15dfbfe54e95e2740a4,,0,0,,,46 pts,534813
3,38,22,1,CAP+7,252ebc42c5354cd4348f,,0,0,,,22 pts,534813
4,38,22,1,170.0 lb,51f7045110afba3bd1d8,,0,0,,,22 pts,534813
5,45,15,1,04:02.02,cfdd70a6283ddcdde9ad,,0,0,,,15 pts,534813
6,22,46,1,14:28.96,e42e633285b981ee33c4,,0,0,,,46 pts,534813
7,39,21,1,05:11.24,de10247f6948276c2ca1,,0,0,,,21 pts,534813
1,37,23,1,27:53.41,50d486e73589ba455d59,,0,0,,,23 pts,466582
2,15,60,1,35 rep,9f52b8d95510e87feb7e,,0,0,,,60 pts,466582
3,34,26,1,CAP+2,b170ac65b52bdeae79be,,0,0,,,26 pts,466582
4,48,12,1,165.0 lb,77bdd359ee7f31331979,,0,0,,,12 pts,466582
5,53,7,1,04:18.64,1a3e8e7380374815352f,,0,0,,,7 pts,466582
6,44,16,1,CAP+26,b219c920f6c524e49dd8,,0,0,,,16 pts,466582
7,31,29,1,04:58.75,45b93329330ea2ef0001,,0,0,,,29 pts,466582
1,48,12,1,29:38.50,c363924748e0c941f1a1,,0,0,,,12 pts,1666164
2,51,9,1,3 rep,4dc934b5cf18d924e4cc,,0,0,,,9 pts,1666164
3,16,58,1,14:41.34,c0a31e9074d997a71f45,,0,0,,,58 pts,1666164
4,56,4,1,155.0 lb,b376e8f87a40913efea2,,0,0,,,4 pts,1666164
5,19,52,1,03:39.21,c0465770e914e9df6e42,,0,0,,,52 pts,1666164
6,40,20,1,CAP+23,dde379ddba09d9f8d154,,0,0,,,20 pts,1666164
7,45,15,1,05:26.84,cef0e41f8d87f9fbaf4d,,0,0,,,15 pts,1666164
1,47,13,1,29:24.61,55debe97ffdf0d5e237a,,0,0,,,13 pts,1353203
2,17,56,1,31 rep,7b212b20ec75b6a9561c,,0,0,,,56 pts,1353203
3,51,9,1,CAP+26,ccaf7a4aa3409381745f,,0,0,,,9 pts,1353203
4,51,9,1,160.0 lb,35eb31905a1dca134bc3,,0,0,,,9 pts,1353203
5,16,58,1,03:34.99,1a834191c88bf305d0c9,,0,0,,,58 pts,1353203
6,48,12,1,CAP+29,a2a689524c742a011360,,0,0,,,12 pts,1353203
7,49,11,1,05:33.50,2c2a88a770a11c6e466f,,0,0,,,11 pts,1353203
1,39,21,1,28:07.72,e572832431e226479fa4,,0,0,,,21 pts,270175
2,33,27,1,22 rep,f67173a488a7addf0b6d,,0,0,,,27 pts,270175
3,36,24,1,CAP+6,657cb0255f7d48d26478,,0,0,,,24 pts,270175
4,46,14,1,165.0 lb,49911b40324d8e8d436c,,0,0,,,14 pts,270175
5,44,16,1,04:00.13,591cd66568c9ad5dddfb,,0,0,,,16 pts,270175
6,17,56,1,14:02.64,14287adbf957ee007543,,0,0,,,56 pts,270175
7,57,3,1,CAP,cfbe2ce1a7c6e105baf3,,0,0,,,3 pts,270175
1,38,22,1,27:54.48,9a25807817cc23412422,,0,0,,,22 pts,444303
2,49,11,1,4 rep,db75a2824f05b399d7cc,,0,0,,,11 pts,444303
3,32,28,1,CAP+2,bc0b47a2589030131ee6,,0,0,,,28 pts,444303
4,35,25,1,175.0 lb,21b99a6a47927e655f73,,0,0,,,25 pts,444303
5,47,13,1,04:03.71,4f96809c499aa1426c85,,0,0,,,13 pts,444303
6,47,13,1,CAP+29,7287e5978ee04d84beeb,,0,0,,,13 pts,444303
7,21,48,1,04:47.24,79a276ed2bbb319d52d7,,0,0,,,48 pts,444303
1,55,5,1,CAP+5,452a03d1b3c777f9b086,,0,0,,,5 pts,1984229
2,31,29,1,23 rep,6272314e405c17499ba4,,0,0,,,29 pts,1984229
3,39,21,1,CAP+7,ac87a1148335844dcf32,,0,0,,,21 pts,1984229
4,21,48,1,185.0 lb,2c6263ba87e30c50dd9e,,0,0,,,48 pts,1984229
5,50,10,1,04:10.03,6e958601f96d02af306e,,0,0,,,10 pts,1984229
6,41,19,1,CAP+24,5668e8a14bef1ca7ef88,,0,0,,,19 pts,1984229
7,35,25,1,05:09.20,dce0b63db19a2caa7d67,,0,0,,,25 pts,1984229
1,44,16,1,28:39.67,cf71ad02541b4e5ebd11,,0,0,,,16 pts,227678
2,50,10,1,3 rep,3d2a63ac63a2a72f2f9b,,0,0,,,10 pts,227678
3,49,11,1,CAP+25,e9c23d6741a73de47fa7,,0,0,,,11 pts,227678
4,28,34,1,175.0 lb,251b713d9e3d7522c112,,0,0,,,34 pts,227678
5,25,40,1,03:41.81,74c04f976451ee752826,,0,0,,,40 pts,227678
6,38,22,1,CAP+21,b48f59e9587b44fa9a59,,0,0,,,22 pts,227678
7,41,19,1,05:12.56,4a38a358f5f4bcde32cb,,0,0,,,19 pts,227678
1,24,42,1,26:44.32,08505739fba74499c6cf,,0,0,,,42 pts,268038
2,55,5,1,0 rep,fd3fcaf7199a4f0cf34f,,0,0,,,5 pts,268038
3,28,34,1,16:35.42,9baf12eee539e673228b,,0,0,,,34 pts,268038
4,22,46,1,185.0 lb,853bb7e0e058a76b292f,,0,0,,,46 pts,268038
5,57,3,1,04:23.74,dc4472052cacefae2006,,0,0,,,3 pts,268038
6,52,8,1,CAP+30,7e0518c99ab4039a3aa3,,0,0,,,8 pts,268038
7,47,13,1,05:28.68,b41fbfaf8ba9c741ec57,,0,0,,,13 pts,268038
1,29,32,1,27:03.47,5a5bca0fe18f86d2ce08,,0,0,,,32 pts,729434
2,36,24,1,20 rep,982d8680e1ff4d28fae8,,0,0,,,24 pts,729434
3,41,19,1,CAP+10,362fb7946bbd0c766c74,,0,0,,,19 pts,729434
4,54,6,1,160.0 lb,9addae2f732d372425db,,0,0,,,6 pts,729434
5,48,12,1,04:06.86,97f6376d2e438a8fe856,,0,0,,,12 pts,729434
6,32,28,1,15:55.47,3d0a340c1d31d9709d57,,0,0,,,28 pts,729434
7,36,24,1,05:09.34,cd135609f139d8900e97,,0,0,,,24 pts,729434
1,43,17,1,28:27.71,64a3eea43547db649cc5,,0,0,,,17 pts,683305
2,28,34,1,26 rep,4628a2356a2ccd62e738,,0,0,,,34 pts,683305
3,25,40,1,16:20.49,52eb85aef9a4b8d7f3b0,,0,0,,,40 pts,683305
4,36,24,1,175.0 lb,156fddb153c5a3dc5cd4,,0,0,,,24 pts,683305
5,55,5,1,04:19.74,8132ba0960de36a34495,,0,0,,,5 pts,683305
6,53,7,1,CAP+30,83003bdbca8bfcfec8bf,,0,0,,,7 pts,683305
7,54,6,1,05:50.34,c76bca21a577250bae04,,0,0,,,6 pts,683305
1,14,62,1,26:10.49,fa508a82ae06a54e83a9,,0,0,,,62 pts,639963
2,58,2,1,0 rep,4115b59a9e3bcd0164ad,,0,0,,,2 pts,639963
3,45,15,1,CAP+15,1cc2b781a769a8e39259,,0,0,,,15 pts,639963
4,43,17,1,165.0 lb,8319b3ec5f61b50c195a,,0,0,,,17 pts,639963
5,36,24,1,03:52.93,35a5e17e2ce5a49fb56b,,0,0,,,24 pts,639963
6,59,1,1,CAP+52,814be26c25ae2d217c85,,0,0,,,1 pts,639963
7,53,7,1,05:49.44,3fd49d2f4f8619849534,,0,0,,,7 pts,639963
1,59,1,1,CAP+25,043c79b25e026c834330,,0,0,,,1 pts,1827731
2,25,40,1,29 rep,923a7021fb8167bb9287,,0,0,,,40 pts,1827731
3,59,1,1,CAP+77,27e573895a2834cb88b4,,0,0,,,1 pts,1827731
4,39,21,1,170.0 lb,a70ae2f4cc0123243210,,0,0,,,21 pts,1827731
5,52,8,1,04:14.79,fc929e07335597fa4093,,0,0,,,8 pts,1827731
6,25,40,1,14:39.88,fa5c857296422aa18cd0,,0,0,,,40 pts,1827731
7,48,12,1,05:31.59,0c33e9e6bd9bc4dab7a1,,0,0,,,12 pts,1827731
1,41,19,1,28:24.94,6b1f70223d02dd764fe5,,0,0,,,19 pts,1918799
2,45,15,1,8 rep,0a25b041c56e33619a40,,0,0,,,15 pts,1918799
3,53,7,1,CAP+36,0d2d5b3858848a09d13e,,0,0,,,7 pts,1918799
4,30,30,1,175.0 lb,5cb3f84245515f9d40cf,,0,0,,,30 pts,1918799
5,30,30,1,03:47.19,01439df8267b7da80a79,,0,0,,,30 pts,1918799
6,51,9,1,CAP+29,0af18c9fefa85ede7fac,,0,0,,,9 pts,1918799
7,57,3,1,CAP,31617d4e0dcf922282ca,,0,0,,,3 pts,1918799
1,50,10,1,29:58.07,329e238a72aeb0f15e2f,,0,0,,,10 pts,1140802
2,58,2,1,0 rep,0bf795ef798dcd891c89,,0,0,,,2 pts,1140802
3,57,3,1,CAP+52,801fafe8e0ced2cc73c8,,0,0,,,3 pts,1140802
4,58,2,1,145.0 lb,f49d101636ca92279119,,0,0,,,2 pts,1140802
5,32,28,1,03:49.11,5db3ce3af808bbe14d95,,0,0,,,28 pts,1140802
6,30,30,1,15:46.77,efea1c66e49f3da3611a,,0,0,,,30 pts,1140802
7,32,28,1,05:00.06,f82473691966eb3c530c,,0,0,,,28 pts,1140802
1,57,3,1,CAP+10,f45d4e9b3381b0a217a8,,0,0,,,3 pts,255528
2,39,21,1,15 rep,64b0cdc02541e9f3475c,,0,0,,,21 pts,255528
3,40,20,1,CAP+9,57a5942831805bd78323,,0,0,,,20 pts,255528
4,37,23,1,175.0 lb,d72fbb0e2b94ea2008f0,,0,0,,,23 pts,255528
5,56,4,1,04:21.29,3f8ee8918eccfd2150e2,,0,0,,,4 pts,255528
6,37,23,1,CAP+21,559a7f884eaecfff1fd3,,0,0,,,23 pts,255528
7,55,5,1,05:55.75,937ece66612917346afd,,0,0,,,5 pts,255528
1,32,28,1,27:33.47,d8c778555dc5825c2ada,,0,0,,,28 pts,996866
2,41,19,1,12 rep,94470f3f10c90d289dbb,,0,0,,,19 pts,996866
3,50,10,1,CAP+25,22a19f3d236a119c3b2f,,0,0,,,10 pts,996866
4,59,1,1,145.0 lb,9cbbea9207955f2f1852,,0,0,,,1 pts,996866
5,49,11,1,04:08.61,7ef1bc6cf173b4e36b00,,0,0,,,11 pts,996866
6,46,14,1,CAP+29,be1fa0095b67a99b8287,,0,0,,,14 pts,996866
7,52,8,1,05:41.65,e472e84377dfb47f592a,,0,0,,,8 pts,996866
1,51,9,1,29:58.54,b780f1ab07a073842105,,0,0,,,9 pts,882370
2,38,22,1,17 rep,99a522f3a9510318d343,,0,0,,,22 pts,882370
3,47,13,1,CAP+17,c0baecc9f4aef5a8c506,,0,0,,,13 pts,882370
4,27,36,1,180.0 lb,ddf5b59a2592d6b22c89,,0,0,,,36 pts,882370
5,59,1,1,05:23.63,8c607879b8005dc51bbd,,0,0,,,1 pts,882370
6,57,3,1,CAP+51,2c3ec0865a6448fbb046,,0,0,,,3 pts,882370
7,59,1,1,CAP+5,18ba1281fcf4dbdc2ab2,,0,0,,,1 pts,882370
1,56,4,1,CAP+8,848ed575be9c3c265114,,0,0,,,4 pts,1541433
2,54,6,1,0 rep,d5f9d22a24d303520332,,0,0,,,6 pts,1541433
3,52,8,1,CAP+31,ee18a4f6b516ed51a205,,0,0,,,8 pts,1541433
4,40,20,1,170.0 lb,ee7a4ff350dac186f145,,0,0,,,20 pts,1541433
5,54,6,1,04:19.57,eaff46645ced58a5299e,,0,0,,,6 pts,1541433
6,35,25,1,CAP+10,2051892a501fe5c1cf17,,0,0,,,25 pts,1541433
7,56,4,1,05:56.84,a72ce17d5cdd38374b6b,,0,0,,,4 pts,1541433
1,40,20,1,28:08.86,8db337b41084a73fbf5e,,0,0,,,20 pts,1187619
2,46,14,1,8 rep,5c0a0bacfb354a9451ee,,0,0,,,14 pts,1187619
3,56,4,1,CAP+43,dbf69851655af24ebe74,,0,0,,,4 pts,1187619
4,57,3,1,155.0 lb,cd8585b7c52a79c8a5ed,,0,0,,,3 pts,1187619
5,51,9,1,04:14.45,8d90e17baf851256d9b3,,0,0,,,9 pts,1187619
6,49,11,1,CAP+29,33c64593fdb8c96e241f,,0,0,,,11 pts,1187619
7,50,10,1,05:35.36,1c57d4114ccd91cd1abc,,0,0,,,10 pts,1187619
1,53,7,1,CAP+4,5d3d31336d103094f13b,,0,0,,,7 pts,1164596
2,47,13,1,7 rep,214d58e37fad18170efa,,0,0,,,13 pts,1164596
3,58,2,1,CAP+57,b1d710cca5a8afe7d92e,,0,0,,,2 pts,1164596
4,49,11,1,165.0 lb,3c376eed89bf2235ab51,,0,0,,,11 pts,1164596
5,58,2,1,04:26.19,5115da498455cd34d4e0,,0,0,,,2 pts,1164596
6,58,2,1,CAP+51,9ba7a51c7005c5a913f4,,0,0,,,2 pts,1164596
7,43,17,1,05:21.59,2f325bb335526930e7ee,,0,0,,,17 pts,1164596
1,,-1,,,,,0,0,,,,1985629
2,,-1,,,,,0,0,,,,1985629
3,,-1,,,,,0,0,,,,1985629
4,,-1,,,,,0,0,,,,1985629
5,,-1,,,,,0,0,,,,1985629
6,,-1,,,,,0,0,,,,1985629
7,,-1,,,,,0,0,,,,1985629
1,6,85,1,23:56.38,b34b6b112af1cbe0b96d,,0,0,,,85 pts,469656
2,1,100,1,53 rep,01e558dcbf4f5b5ae3bf,,0,0,,,100 pts,469656
3,4,91,1,13:13.02,58e609cf3355ae01bc9b,,0,0,,,91 pts,469656
4,10,73,1,285 lb,b368dd154edf4365409e,,0,0,,,73 pts,469656
5,1,100,1,03:00.79,9f107dc490fd8f369db9,,0,0,,,100 pts,469656
6,4,91,1,10:30.73,66fa232cfcf569a37fcd,,0,0,,,91 pts,469656
7,10,73,1,04:18.78,fc39ea1231cf5255f7d1,,0,0,,,73 pts,469656
1,1,100,1,22:18.87,40d18474f3ca1e6c3efb,,0,0,,,100 pts,1020449
2,11,70,1,40 rep,3621dbaca5055ea2772f,,0,0,,,70 pts,1020449
3,2,97,1,12:15.38,9254db3930fcdfccb574,,0,0,,,97 pts,1020449
4,1,100,1,305 lb,cd3f4e7ed8c124ad62f3,,0,0,,,100 pts,1020449
5,12,67,1,03:09.47,656b0af0c4087e6ca754,,0,0,,,67 pts,1020449
6,12,67,1,11:39.06,84779f9578ac241eb8b8,,0,0,,,67 pts,1020449
7,2,97,1,03:50.90,12038e8a58ab23c90925,,0,0,,,97 pts,1020449
1,9,76,1,24:14.56,d0fffbefe5b73f0fcc1a,,0,0,,,76 pts,671093
2,4,91,1,47 rep,122c28c3ae262e1c0de7,,0,0,,,91 pts,671093
3,8,79,1,13:25.60,c46fc865f654dd2dc685,,0,0,,,79 pts,671093
4,7,82,1,290 lb,7aa40f0f0411db77bfdf,,0,0,,,82 pts,671093
5,9,76,1,03:07.91,2e742fbe31863143aec9,,0,0,,,76 pts,671093
6,7,82,1,11:02.09,bb8f65ded2307c77338b,,0,0,,,82 pts,671093
7,1,100,1,03:46.40,8428e5753b37372fd62d,,0,0,,,100 pts,671093
1,3,94,1,22:55.34,ac5b481cd036b7ab7502,,0,0,,,94 pts,975774
2,23,44,1,35 rep,3e51d5914409d316655f,,0,0,,,44 pts,975774
3,3,94,1,12:19.08,b965b0e1b1ff6402bf81,,0,0,,,94 pts,975774
4,12,67,1,280 lb,b32c196d8833098938b6,,0,0,,,67 pts,975774
5,2,97,1,03:02.97,3e059debe050c443a21e,,0,0,,,97 pts,975774
6,6,85,1,10:47.21,abc3bd0644307516da65,,0,0,,,85 pts,975774
7,3,94,1,03:54.82,4166cb537a250086df82,,0,0,,,94 pts,975774
1,10,73,1,24:53.04,bf0f64797d7f2860c713,,0,0,,,73 pts,327636
2,7,82,1,45 rep,829ccd515bd36dcf5c33,,0,0,,,82 pts,327636
3,1,100,1,12:04.90,8081da4c66c8bb523c21,,0,0,,,100 pts,327636
4,13,64,1,280 lb,6edcaa21ecdb890af1e4,,0,0,,,64 pts,327636
5,10,73,1,03:08.38,96a472937cbda45ae761,,0,0,,,73 pts,327636
6,11,70,1,11:37.04,096f7360a8c2a89efdad,,0,0,,,70 pts,327636
7,9,76,1,04:18.56,a68b5ad179b57dd45809,,0,0,,,76 pts,327636
1,11,70,1,24:54.90,d8bdb4bb38f9c4ac1e21,,0,0,,,70 pts,35627
2,3,94,1,48 rep,12d2393968addf09a4cb,,0,0,,,94 pts,35627
3,20,50,1,14:55.00,537a475d89015b888b80,,0,0,,,50 pts,35627
4,6,85,1,290 lb,2cde5e3ab9053b56a7b7,,0,0,,,85 pts,35627
5,6,85,1,03:06.38,524c1e4acd79fb4bc6c5,,0,0,,,85 pts,35627
6,2,97,1,09:45.16,b048dcb406b76921b05d,,0,0,,,97 pts,35627
7,18,54,1,04:29.80,dcd86926ec9a5cf2f656,,0,0,,,54 pts,35627
1,14,62,1,25:18.50,79c6ad33d9f5b15cce7b,,0,0,,,62 pts,2725
2,2,97,1,50 rep,2e350a4b3a21ef9311dc,,0,0,,,97 pts,2725
3,5,88,1,13:15.73,472425d853922869291d,,0,0,,,88 pts,2725
4,21,48,1,270 lb,2eb52ac0bd14b6409bbf,,0,0,,,48 pts,2725
5,13,64,1,03:09.47,871a2ecbabba91251f30,,0,0,,,64 pts,2725
6,1,100,1,09:32.70,e47524d4e3240e75342b,,0,0,,,100 pts,2725
7,14,62,1,04:22.12,1f899fa820a7d6e91c69,,0,0,,,62 pts,2725
1,21,48,1,26:33.20,bd9788b3c4ccc3ba5b48,,0,0,,,48 pts,1546147
2,4,91,1,47 rep,b128b2455109bfdd5990,,0,0,,,91 pts,1546147
3,17,56,1,14:39.46,bfe445039a86ec47bd4c,,0,0,,,56 pts,1546147
4,3,94,1,300 lb,7c42c2fdf22e20b8d0a4,,0,0,,,94 pts,1546147
5,15,60,1,03:11.39,a70bb913c5315d2361ae,,0,0,,,60 pts,1546147
6,9,76,1,11:20.32,159c697fc4d7ee7c24a8,,0,0,,,76 pts,1546147
7,5,88,1,04:06.73,d8ab084920fb6ab1a0c2,,0,0,,,88 pts,1546147
1,4,91,1,22:57.04,5ff1c7dc305ab0b01550,,0,0,,,91 pts,180541
2,11,70,1,40 rep,e0d0f6af5297a1b1906f,,0,0,,,70 pts,180541
3,7,82,1,13:20.57,67f14220ad2083b7b2c8,,0,0,,,82 pts,180541
4,8,79,1,290 lb,0c24fc105568c371960d,,0,0,,,79 pts,180541
5,14,62,1,03:10.85,4f9848b78daf65b1df44,,0,0,,,62 pts,180541
6,29,32,1,14:26.62,bab1ff45306b80957d32,,0,0,,,32 pts,180541
7,4,91,1,03:57.58,8e636b6eada9dbe92216,,0,0,,,91 pts,180541
1,13,64,1,25:01.02,028dfe74742aa5eb2072,,0,0,,,64 pts,867741
2,25,40,1,32 rep,b4b924fca3f97b410d94,,0,0,,,40 pts,867741
3,16,58,1,14:18.22,254a552d830e542a8679,,0,0,,,58 pts,867741
4,2,97,1,300 lb,2009f66030d04d0f5643,,0,0,,,97 pts,867741
5,11,70,1,03:08.42,20cfd507e54dbe47d04c,,0,0,,,70 pts,867741
6,5,88,1,10:31.05,79ab4e564bbce94d4c77,,0,0,,,88 pts,867741
7,15,60,1,04:24.93,755862789e487224340d,,0,0,,,60 pts,867741
1,2,97,1,22:32.21,f0667589006c0cd641ba,,0,0,,,97 pts,900251
2,17,56,1,39 rep,09daf018f6d8134b8a8e,,0,0,,,56 pts,900251
3,6,85,1,13:15.78,dbe728888c74d7bec65b,,0,0,,,85 pts,900251
4,25,40,1,265 lb,c8adb32c72b6f5124c45,,0,0,,,40 pts,900251
5,16,58,1,03:13.83,7787f1b13ed9f4ef8a49,,0,0,,,58 pts,900251
6,24,42,1,13:57.29,09f58c5c8407117e6c2f,,0,0,,,42 pts,900251
7,7,82,1,04:13.84,daab7cec169a1d2a84a6,,0,0,,,82 pts,900251
1,51,9,1,CAP+5,1ac315a16a7b7410084f,,0,0,,,9 pts,162712
2,10,73,1,41 rep,bf03ab843113028b5026,,0,0,,,73 pts,162712
3,10,73,1,13:39.43,57a63108917d1ec9ef88,,0,0,,,73 pts,162712
4,11,70,1,285.0 lb,51020d131ed0226223b8,,0,0,,,70 pts,162712
5,20,50,1,03:18.02,819d8c5cc14848d58a7b,,0,0,,,50 pts,162712
6,3,94,1,10:17.76,6f503610d0beaa767ae3,,0,0,,,94 pts,162712
7,11,70,1,04:19.77,1a935317070eeda2ddbb,,0,0,,,70 pts,162712
1,7,82,1,24:10.56,05d188763e6d71f9db4a,,0,0,,,82 pts,947291
2,28,34,1,30 rep,89675ec2b8d0a7a3598d,,0,0,,,34 pts,947291
3,11,70,1,13:58.25,3501559d2f857c743d66,,0,0,,,70 pts,947291
4,4,91,1,295 lb,237d54fed771e12cc907,,0,0,,,91 pts,947291
5,23,44,1,03:20.78,ab39520d4119ab3ffbe7,,0,0,,,44 pts,947291
6,23,44,1,13:56.84,8574c0066c125cb2e87e,,0,0,,,44 pts,947291
7,21,48,1,04:30.61,06397880e34f7872a520,,0,0,,,48 pts,947291
1,37,23,1,28:00.26,5a4d02ee1fb570aa1498,,0,0,,,23 pts,663689
2,24,42,1,34 rep,3721eb43d49698ea4f39,,0,0,,,42 pts,663689
3,9,76,1,13:34.09,91b42dc15355a84b19a0,,0,0,,,76 pts,663689
4,18,54,1,275.0 lb,c6fe45d25860c17d7182,,0,0,,,54 pts,663689
5,19,52,1,03:17.78,d562756025c208420a2e,,0,0,,,52 pts,663689
6,10,73,1,11:27.32,ed64e7354268965610d0,,0,0,,,73 pts,663689
7,6,85,1,04:13.33,546dd0c2d16c547bcb3f,,0,0,,,85 pts,663689
1,20,50,1,26:23.55,208cab7f6724f55cfdaf,,0,0,,,50 pts,1271103
2,22,46,1,35 rep,af19e79fad3bad9dcb39,,0,0,,,46 pts,1271103
3,43,17,1,CAP+10,3c98b62fd965ad66dcce,,0,0,,,17 pts,1271103
4,16,58,1,275 lb,e45009a5516e0ff09b90,,0,0,,,58 pts,1271103
5,4,91,1,03:05.78,648e30f2d23912a0d9d8,,0,0,,,91 pts,1271103
6,15,60,1,12:29.50,2cf0ae5c0de015b30468,,0,0,,,60 pts,1271103
7,8,79,1,04:17.06,69f5f98e3b85d00e5eb2,,0,0,,,79 pts,1271103
1,42,18,1,29:35.31,e2e769a81c6d5cbcd4f5,,0,0,,,18 pts,325873
2,16,58,1,39 rep,4cfb4f9324a69b2c0330,,0,0,,,58 pts,325873
3,22,46,1,15:20.24,115cfcef88eac34d0bda,,0,0,,,46 pts,325873
4,24,42,1,265.0 lb,ce87e7c4a8103d85815c,,0,0,,,42 pts,325873
5,3,94,1,03:05.24,68c0c6bc80fbe352cdab,,0,0,,,94 pts,325873
6,13,64,1,11:48.90,ba855f695a7ab41180eb,,0,0,,,64 pts,325873
7,20,50,1,04:30.24,fe5fa5b292f0befcf332,,0,0,,,50 pts,325873
1,12,67,1,24:59.97,6e818911cfdc4d49a7c6,,0,0,,,67 pts,949237
2,6,85,1,47 rep,4d14a4134b3fd603a28d,,0,0,,,85 pts,949237
3,37,23,1,16:56.90,777c44284542b8a80cd7,,0,0,,,23 pts,949237
4,36,24,1,255 lb,21d18621312c8443f184,,0,0,,,24 pts,949237
5,5,88,1,03:06.30,7970f247d29fecedfa83,,0,0,,,88 pts,949237
6,41,19,1,CAP+35,bde0fdd31ab588ac0191,,0,0,,,19 pts,949237
7,27,36,1,04:41.64,88a81f18fe3c26732e3a,,0,0,,,36 pts,949237
1,5,88,1,23:33.38,3436b39abe5df33fbf30,,0,0,,,88 pts,238219
2,29,32,1,29 rep,cec8b9fa306d52ad2a57,,0,0,,,32 pts,238219
3,32,28,1,16:38.75,060263cc42c28c55e222,,0,0,,,28 pts,238219
4,50,10,1,240 lb,906e1404cf1187324449,,0,0,,,10 pts,238219
5,7,82,1,03:06.76,5ae299bb264ba4364833,,0,0,,,82 pts,238219
6,30,30,1,14:39.22,e5f48780618cd920caec,,0,0,,,30 pts,238219
7,12,67,1,04:20.51,d9750407ddec82f89715,,0,0,,,67 pts,238219
1,18,54,1,26:17.63,55035ab2cccc08eb6523,,0,0,,,54 pts,1150117
